Fecha,Proveedor,RFC,Descripción,Cantidad,P. Unitario,Descuento,Impuestos,Total,Categoría,Grupo P&L,Origen,Link de Factura,UUID,Procesado_En
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,LIMPIADOR 10,1,$154.32,$3.47,$24.14,-$174.99,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM LIMPBRISA,1,$154.32,$3.47,$24.14,-$174.99,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM LAVAPL,2,$86.42,$3.89,$27.03,-$195.98,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,5KGARROZ PRE,1,$162.65,$3.66,$0.00,-$158.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM VINAGRE 6,1,$70.58,$1.59,$0.00,-$68.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM MAYO REAL,1,$285.41,$6.42,$0.00,-$278.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,CERV XXL24,1,$343.94,$7.73,$53.79,-$390.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM BEBIDA CO,1,$203.57,$4.58,$0.00,-$198.99,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1oyTj7SZtTriySnQ2ZtQL7d53RKty93qt/view?usp=drivesdk,805E97C6-8401-43E7-8AAD-CB56398D2BDE,2026-02-16 17:44
"16 febrero, 2026",SAMS,XEXX010101000,ARTÍCULOS PERSONALES,1,"$2,108.39",$0.00,$0.00,"-$2,108.39",Personal,Gastos Personales,Google Forms,,,2026-02-16 18:31
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM MANTEQUIL,3,$137.08,$9.24,$0.00,-$402.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1zudV23uPQM8PgClpGzS3WVz5JxJfDoPl/view?usp=drivesdk,0F73C94A-54A9-4B9D-8FC9-11F954773BB8,2026-02-16 18:34
"16 febrero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,CORTE MARIPO,1,$519.68,$11.68,$0.00,-$508.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1zudV23uPQM8PgClpGzS3WVz5JxJfDoPl/view?usp=drivesdk,0F73C94A-54A9-4B9D-8FC9-11F954773BB8,2026-02-16 18:34
"16 febrero, 2026",DISTRIBUIDORA BAHIA KINO,DBK0205305Q7,AROS DE CALAMAR,4,$110.00,$0.00,$0.00,-$440.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1dD2kYZg3VD58_9NQE4GwoBCeM7UllLjC/view?usp=drivesdk,EC10D04F-22B5-4A64-BED0-0F5422DDD948,2026-02-17 11:19
"16 febrero, 2026",DISTRIBUIDORA BAHIA KINO,DBK0205305Q7,LONJA DE SALMON  (ENTERA),1.65,$275.00,$0.00,$0.00,-$453.75,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1dD2kYZg3VD58_9NQE4GwoBCeM7UllLjC/view?usp=drivesdk,EC10D04F-22B5-4A64-BED0-0F5422DDD948,2026-02-17 11:19
"17 febrero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.82,$78.00,$0.00,$0.00,"-$2,247.96",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1xJbhYxSWIOfDww6DP1p9TCMuWQYk47PY/view?usp=drivesdk,56683A12-4485-4127-8B6F-18140986C244,2026-02-17 14:04
"17 febrero, 2026",ALEX CASA DEL PUEBLO,XEXX010101000,PAPAYA VERDE,1,$350.00,$0.00,$0.00,-$350.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-02-17 14:08
"17 febrero, 2026",PANADERÍA,XEXX010101000,COMIDAS,1,$168.00,$0.00,$0.00,-$168.00,Personal,Gastos Personales,Google Forms,,,2026-02-17 14:10
"17 febrero, 2026",WAL MART,XEXX010101000,DESPENSA CASA,1,"$1,312.81",$0.00,$0.00,"-$1,312.81",Personal,Gastos Personales,Google Forms,,,2026-02-17 14:12
"17 febrero, 2026",IMSS,XEXX010101000,IMSS/INFONAVIT,1,"$6,609.37",$0.00,$0.00,"-$6,609.37",Carga Social,Gastos Operativos,Google Forms,,,2026-02-17 14:41
"17 febrero, 2026",SAT,XEXX010101000,IMPUESTOS SAT,1,"$7,450.00",$0.00,$0.00,"-$7,450.00",Impuestos Sat,Financiero/Impuestos,Google Forms,,,2026-02-17 14:42
"17 febrero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.43,$78.00,$0.00,$0.00,"-$2,217.54",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Up2jVj4kTVlYBg_r0I-hGOz6QludEtux/view?usp=drivesdk,3DB7244B-BEAF-450E-924E-F15C9C6B6078,2026-02-17 16:34
"17 febrero, 2026",ÓPTICAS LUX,XEXX010101000,ARTÍCULOS PERSONALES,1,"$7,450.00",$0.00,$0.00,"-$7,450.00",Personal,Gastos Personales,Google Forms,,,2026-02-17 17:58
"17 febrero, 2026",CHEMOS AJO,XEXX010101000,AJO PELADO,2,$135.00,$0.00,$0.00,-$270.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-02-18 17:48
"17 febrero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,7,$20.00,$0.00,$0.00,-$140.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-02-18 17:49
"17 febrero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,7,$28.00,$0.00,$0.00,-$196.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-02-18 17:53
"18 marzo, 2026",HFUMIGACIONES,HFU190128GC3,FUMIGACION GENERAL.-FEBRERO,1,"$1,200.00",$0.00,$192.00,"-$1,392.00",Servicios,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/15jMlkFfRvJODdNGDQDTwk0NPksgwI5Un/view?usp=drivesdk,C9A45F53-7BC2-435E-BF2F-68CAFFF4C2FE,2026-02-18 15:04
"18 febrero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,COCA COLA 355 ML LATA 24 P,1,$412.07,$0.00,$65.93,-$478.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nJXFbugFFeAixZPxEWIdLMwl75ZB8Oiv/view?usp=drivesdk,E3100B33-4A22-4493-9BC0-A4D39F4771DB,2026-02-18 18:49
"18 febrero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,COCA COLA ZERO 355ML LATA 24P,1,$393.97,$0.00,$63.03,-$457.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nJXFbugFFeAixZPxEWIdLMwl75ZB8Oiv/view?usp=drivesdk,E3100B33-4A22-4493-9BC0-A4D39F4771DB,2026-02-18 18:49
"18 febrero, 2026",EMBOTELLADORAS BEPENSA,EBE7711037Y5,CRISTAL MINERALIZADA 600 ML NRP 12P,1,$164.22,$0.00,$26.28,-$190.50,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1nJXFbugFFeAixZPxEWIdLMwl75ZB8Oiv/view?usp=drivesdk,E3100B33-4A22-4493-9BC0-A4D39F4771DB,2026-02-18 18:49
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUMAKI WEI CHUAN 40/312 G (11 OZ) 1156,1,$46.52,$0.00,$0.00,-$46.52,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,PAPEL ARROZ 22CM REDONDO TU FOCO 340G (BAMBOO TREE ) (44/12OZ),4,$42.50,$0.00,$0.00,-$170.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,EDAMAME SHIRAKIKU FRIJOL DE SOYA 20/400 G 94271,5,$42.00,$0.00,$0.00,-$210.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,SRIRACHA SALSA 793G (12/28 OZ) 33412 52017,1,$116.53,$0.00,$0.00,-$116.53,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,SALSA DE SOYA KOKUSAN 20 LT 5.28 GAL,1,$458.00,$0.00,$0.00,-$458.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,LECHE DE COCO CHAOKOH (EXTRACTO LIQUIDO DE COCO) 24/400 ML 21006 VA0002,2,$59.34,$0.00,$0.00,-$118.68,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,ACEITE AJONJOLI KADOYA 10/1.68L (56OZ) 10995 25023 1851,1,$639.57,$0.00,$0.00,-$639.57,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,"KUSHI 6"" KOKUSAN  2.5 BROCHETA DE BAMBU 200/100 PZAS 62105 DS0036",4,$11.00,$0.00,$7.04,-$51.04,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUSAME SHUNHE 50/300 G (10.5 OZ) FIDEO DE FRIJOL MALLA ROSA,1,$30.00,$0.00,$0.00,-$30.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 agosto, 2026",KUME DEL CARIBE,KCA090331MM5,TE TAILANDES THAI TEA MIX 400GN TE0086,24,$140.00,$0.00,$0.00,"-$3,360.00",Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1aYyDyfLCeLwfntCW7pZJJbXQULaaTPNi/view?usp=drivesdk,7C6044B0-603A-47BF-BB0F-D45B9AEF1AD4,2026-02-19 13:19
"19 febrero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.38,$78.00,$0.00,$0.00,"-$2,213.64",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ighVTzAkwr5G-owhq6PDya6_vDEcvWFc/view?usp=drivesdk,8891D23D-72E5-4264-8477-1A581A668937,2026-02-19 16:49
"19 febrero, 2026",TLAPALERIA,XEXX010101000,ACIDO,1,$40.00,$0.00,$0.00,-$40.00,Limpieza,Gastos Operativos,Google Forms,,,2026-02-19 21:16
"11 marzo, 2026",CARLOS GUILLERMO TORRES PEREZ,TOPC9108103H6,ARROZ JAZMIN PAQUETE DE 2,1,$959.99,$0.00,$0.00,-$959.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1RMJuVQiGPghe1DMME6DeMphYnBMYbRTN/view?usp=drivesdk,B3E7E3D6-C851-44EE-95E7-E01ED1B7F84B,2026-02-12 13:34
"22 marzo, 2026",FERNANDO CLAUS BAUERLE VARGAS,BAVF6610252DA,HAKUBAI MOCHIGOME-DULCE 2.2 KG,8,$172.00,$0.00,$0.00,"-$1,376.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1m-vi-6tPhvdPyEDplS5cak1NZ9zz5SLH/view?usp=drivesdk,94163D49-08F1-433F-BBAC-12D8E2FD4FDE,2026-01-22 15:04
"3 mayo, 2026",FERNANDO CLAUS BAUERLE VARGAS,BAVF6610252DA,HAKUBAI MOCHIGOME-DULCE 2.2 KG,8,$172.00,$0.00,$0.00,"-$1,376.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WqUXtQqa6Hd4ScQecG4CGHnd5X4ng52M/view?usp=drivesdk,06F1491F-131B-4FA2-B2C2-2712858CB2EE,2026-02-04 18:19
"16 mayo, 2026",INIX COMERCIAL,SCI080724FD9,"BOTE CUADRADO DE PETE/T,DE 11.4X7.4 CM DE ALTO,16 OZ",1,$769.29,$0.00,$123.09,-$892.38,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Kf0CvnD1fmPPYhlHERryuju5iTr5RtCz/view?usp=drivesdk,49E7EABB-C3F1-46C0-B533-97A1C14782A6,2026-02-16 13:19
"16 mayo, 2026",INIX COMERCIAL,SCI080724FD9,"TAPA PLANA CUADRADA,PETE/T,11.4 CM DE ANCHO PARA BOTE 32SD Y 16SD.",1,$430.20,$0.00,$68.83,-$499.03,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Kf0CvnD1fmPPYhlHERryuju5iTr5RtCz/view?usp=drivesdk,49E7EABB-C3F1-46C0-B533-97A1C14782A6,2026-02-16 13:19
"11 septiembre, 2026",KUME DEL CARIBE,KCA090331MM5,ARROZ GLUTINOSO THAI 25KG ROYAL UMBRELLA,1,"$1,900.00",$0.00,$0.00,"-$1,900.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1VhY3jI03_QNwYKVS7IHbXbNqZ-RLfwqM/view?usp=drivesdk,6FF990FD-6973-4BAA-86AB-4573D50FE418,2026-02-11 15:49
"20 febrero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,2,$28.00,$0.00,$0.00,-$56.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-02-20 14:09
"20 febrero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,3,$20.00,$0.00,$0.00,-$60.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-02-20 14:10
"20 febrero, 2026",GERMINADO,XEXX010101000,GERMINADO DE SOYA,7,$55.00,$0.00,$0.00,-$385.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-02-20 14:10
"20 febrero, 2026",ROMANO,XEXX010101000,VERDURAS VARIAS,1,"$7,790.79",$0.00,$0.00,"-$7,790.79",Insumos Alimentos,Costo de Venta,Google Forms,,,2026-02-20 17:10
"20 febrero, 2026",ROMANO,XEXX010101000,VERDURAS DEL PERSONAL,1,$600.55,$0.00,$0.00,-$600.55,Nómina,Gastos Operativos,Google Forms,,,2026-02-20 17:11
"20 febrero, 2026",NATURAL INGEN MANUFACTURING,NIM200214FU9,"ALMIDÓN FÉCULA DE TAPIOCA (MANDIOCA, YUCA) 2 KG",6,$132.05,$0.00,$0.00,-$792.30,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Tkj-ebrwEevvcu2aIDdR9g13oHqN5sJK/view?usp=drivesdk,B62B52B8-1B64-499E-B9C1-63B27AE8EE74,2026-02-20 19:46
